strategy,market_id,entry_date,exit_date,entry_price,exit_price,outcome,pnl,roi
Time Horizon,market_210,2025-02-16 00:00:00,2025-02-18 00:00:00,0.37825501462095223,0.99,YES,-0.6217449853790478,-1.6437190819587568
Time Horizon,market_214,2025-07-07 00:00:00,2025-07-08 00:00:00,0.7359468771325361,0.9271528448994522,YES,0.26405312286746385,0.3587937269280792
Time Horizon,market_219,2025-07-13 00:00:00,2025-07-15 12:00:00,0.7572424487737602,0.05405834130928587,NO,-0.7572424487737602,-1.0
Time Horizon,market_221,2025-12-19 00:00:00,2025-12-20 06:00:00,0.9419389008897925,0.07117429926721365,NO,-0.9419389008897925,-1.0
Time Horizon,market_224,2025-01-30 00:00:00,2025-01-31 12:00:00,0.28385945394133966,0.8399316284965818,YES,-0.7161405460586603,-2.522870160268302
Time Horizon,market_236,2025-11-27 00:00:00,2025-11-29 06:00:00,0.7535110395246327,0.06882464000763983,NO,-0.7535110395246327,-1.0
Time Horizon,market_238,2025-09-15 00:00:00,2025-09-16 12:00:00,0.3088183562673341,0.021367013636515775,NO,0.3088183562673341,1.0
Time Horizon,market_245,2025-10-03 00:00:00,2025-10-04 00:00:00,0.5762967076443559,0.2099973284069171,NO,-0.5762967076443559,-1.0
Time Horizon,market_246,2026-01-06 00:00:00,2026-01-07 00:00:00,0.9239552955676695,0.1592075931889342,NO,-0.9239552955676695,-1.0
Time Horizon,market_248,2024-11-03 00:00:00,2024-11-05 00:00:00,0.8101307598329184,0.9217611027019927,YES,0.18986924016708162,0.23436863476982445
Time Horizon,market_253,2025-02-23 00:00:00,2025-02-25 12:00:00,0.3151934787046745,0.9282443237553413,YES,-0.6848065212953255,-2.1726544727689805
Time Horizon,market_254,2025-12-24 00:00:00,2025-12-26 06:00:00,0.7065834911755361,0.08939676719473427,NO,-0.7065834911755361,-1.0
Time Horizon,market_258,2025-07-06 00:00:00,2025-07-08 06:00:00,0.7173988176600123,0.14312936959639166,NO,-0.7173988176600123,-1.0
Time Horizon,market_26,2025-01-17 00:00:00,2025-01-19 06:00:00,0.5921656292517452,0.99,YES,0.4078343707482548,0.6887167214746833
Time Horizon,market_261,2024-11-05 00:00:00,2024-11-06 12:00:00,0.3237825176067469,0.01,NO,0.3237825176067469,1.0
Time Horizon,market_264,2025-12-18 00:00:00,2025-12-19 12:00:00,0.7053337827178736,0.99,YES,0.2946662172821264,0.4177684728876653
Time Horizon,market_265,2024-12-03 00:00:00,2024-12-04 06:00:00,0.4401755857644643,0.9121943931067504,YES,-0.5598244142355357,-1.2718206832468326
Time Horizon,market_270,2025-12-18 00:00:00,2025-12-19 12:00:00,0.7846677757545936,0.919779372067266,YES,0.21533222424540643,0.27442470673442315
Time Horizon,market_274,2025-08-24 00:00:00,2025-08-25 06:00:00,0.4400031891333447,0.1420435873081596,NO,0.4400031891333447,1.0
Time Horizon,market_275,2025-03-29 00:00:00,2025-03-30 12:00:00,0.01,0.8487973914994356,YES,-0.99,-99.0
Time Horizon,market_279,2026-01-24 00:00:00,2026-01-25 06:00:00,0.30818030718109507,0.9120581721339647,YES,-0.6918196928189049,-2.2448536674745183
Time Horizon,market_283,2024-10-08 00:00:00,2024-10-10 12:00:00,0.5101771199136204,0.9381780524727523,YES,0.48982288008637964,0.9601035816136032
Time Horizon,market_288,2024-12-25 00:00:00,2024-12-26 00:00:00,0.6552119364088848,0.15287369964792008,NO,-0.6552119364088848,-1.0
Time Horizon,market_30,2025-03-15 00:00:00,2025-03-16 12:00:00,0.5489925996830495,0.9217372078336836,YES,0.4510074003169505,0.8215181781636604
Time Horizon,market_300,2025-12-28 00:00:00,2025-12-29 12:00:00,0.11880094153556059,0.9083942235610568,YES,-0.8811990584644394,-7.417441706054752
Time Horizon,market_307,2025-05-04 00:00:00,2025-05-06 06:00:00,0.581271502144652,0.9214503100990948,YES,0.41872849785534805,0.7203664661185224
Time Horizon,market_317,2025-02-09 00:00:00,2025-02-11 00:00:00,0.2706916408166097,0.027926737526437574,NO,0.2706916408166097,1.0
Time Horizon,market_318,2025-05-09 00:00:00,2025-05-10 00:00:00,0.4819752527432284,0.9787463430727458,YES,-0.5180247472567716,-1.0747953225987488
Time Horizon,market_323,2025-04-02 00:00:00,2025-04-03 12:00:00,0.24328977673376845,0.01,NO,0.2432897767337685,1.0000000000000002
Time Horizon,market_324,2025-10-31 00:00:00,2025-11-01 00:00:00,0.1921366498932913,0.01,NO,0.19213664989329127,0.9999999999999999
Time Horizon,market_326,2025-08-30 00:00:00,2025-08-31 06:00:00,0.7198766334967884,0.17466702900740025,NO,-0.7198766334967884,-1.0
Time Horizon,market_328,2025-04-15 00:00:00,2025-04-16 00:00:00,0.34142811553981967,0.1168241892502766,NO,0.34142811553981967,1.0
Time Horizon,market_329,2025-04-18 00:00:00,2025-04-20 12:00:00,0.7239723629795085,0.99,YES,0.2760276370204915,0.38126819632243925
Time Horizon,market_334,2025-11-11 00:00:00,2025-11-12 12:00:00,0.07539206623313104,0.8774262058794933,YES,-0.924607933766869,-12.263995138530241
Time Horizon,market_343,2025-12-10 00:00:00,2025-12-12 06:00:00,0.49270259454317666,0.13958077424702744,NO,0.49270259454317666,1.0
Time Horizon,market_344,2025-03-07 00:00:00,2025-03-08 12:00:00,0.01,0.844127547763042,YES,-0.99,-99.0
Time Horizon,market_355,2026-02-01 00:00:00,2026-02-03 06:00:00,0.38753228115003857,0.01,NO,0.38753228115003857,1.0
Time Horizon,market_356,2025-05-10 00:00:00,2025-05-12 00:00:00,0.8909613815586879,0.9778798185102059,YES,0.10903861844131213,0.12238310290234473
Time Horizon,market_360,2025-05-14 00:00:00,2025-05-15 18:00:00,0.9667514843308355,0.99,YES,0.033248515669164536,0.034391998572599496
Time Horizon,market_38,2025-04-01 00:00:00,2025-04-02 12:00:00,0.8605849454069724,0.15484181831530586,NO,-0.8605849454069724,-1.0
Time Horizon,market_380,2024-11-17 00:00:00,2024-11-18 00:00:00,0.33441024101811373,0.8024477933432347,YES,-0.6655897589818862,-1.9903390427144059
Time Horizon,market_381,2025-06-14 00:00:00,2025-06-16 12:00:00,0.15238037022157913,0.01,NO,0.15238037022157913,1.0
Time Horizon,market_384,2025-07-27 00:00:00,2025-07-28 18:00:00,0.29944212548258065,0.99,YES,-0.7005578745174194,-2.3395434873713943
Time Horizon,market_388,2025-08-20 00:00:00,2025-08-22 00:00:00,0.871627009089224,0.15630343009427922,NO,-0.871627009089224,-1.0
Time Horizon,market_394,2026-01-27 00:00:00,2026-01-29 06:00:00,0.3410349194287201,0.8308833543864148,YES,-0.6589650805712799,-1.9322510482948083
Time Horizon,market_399,2025-08-22 00:00:00,2025-08-23 12:00:00,0.9635451524179958,0.9846395085639701,YES,0.036454847582004235,0.03783408332294712
Time Horizon,market_403,2025-12-01 00:00:00,2025-12-02 12:00:00,0.9630079657096602,0.07657316809079079,NO,-0.9630079657096602,-1.0
Time Horizon,market_406,2025-04-10 00:00:00,2025-04-12 06:00:00,0.5529217129934836,0.99,YES,0.4470782870065164,0.8085742999421428
Time Horizon,market_421,2025-08-15 00:00:00,2025-08-16 18:00:00,0.5851023844869836,0.02558445440086743,NO,-0.5851023844869836,-1.0
Time Horizon,market_425,2024-11-16 00:00:00,2024-11-18 00:00:00,0.18875397602731048,0.923194149392403,YES,-0.8112460239726895,-4.297901644494693
Time Horizon,market_426,2025-08-17 00:00:00,2025-08-19 06:00:00,0.4008329564192452,0.06954946325197559,NO,0.4008329564192452,1.0
Time Horizon,market_433,2025-10-14 00:00:00,2025-10-16 00:00:00,0.25536232354568167,0.13276191269402265,NO,0.25536232354568167,1.0
Time Horizon,market_435,2025-11-11 00:00:00,2025-11-12 12:00:00,0.7967042753182138,0.08081482365078707,NO,-0.7967042753182138,-1.0
Time Horizon,market_443,2025-05-10 00:00:00,2025-05-12 06:00:00,0.3695866216076904,0.9232034636235732,YES,-0.6304133783923096,-1.705725644640574
Time Horizon,market_446,2025-11-13 00:00:00,2025-11-14 00:00:00,0.4456066026942736,0.13829321767923466,NO,0.44560660269427355,0.9999999999999999
Time Horizon,market_450,2024-11-01 00:00:00,2024-11-02 12:00:00,0.5344974752199562,0.046886391533414125,NO,-0.5344974752199562,-1.0
Time Horizon,market_453,2025-03-26 00:00:00,2025-03-27 00:00:00,0.951779911235401,0.99,YES,0.048220088764599045,0.05066306631961778
Time Horizon,market_46,2025-01-20 00:00:00,2025-01-21 12:00:00,0.6252339278743915,0.9233998832126014,YES,0.37476607212560853,0.5994013687000339
Time Horizon,market_463,2025-03-14 00:00:00,2025-03-15 06:00:00,0.8123715489741505,0.03309233541374165,NO,-0.8123715489741505,-1.0
Time Horizon,market_469,2025-07-03 00:00:00,2025-07-04 12:00:00,0.7419334096719757,0.18360294628730198,NO,-0.7419334096719757,-1.0
Time Horizon,market_470,2024-10-24 00:00:00,2024-10-25 12:00:00,0.3182305310775243,0.12309901643500654,NO,0.3182305310775243,1.0
Time Horizon,market_474,2025-03-07 00:00:00,2025-03-08 06:00:00,0.6112770184427474,0.9649054519902914,YES,0.3887229815572526,0.6359195092063823
Time Horizon,market_485,2025-05-31 00:00:00,2025-06-01 00:00:00,0.8340536884322766,0.9615102232152347,YES,0.16594631156772344,0.19896358456209612
Time Horizon,market_487,2024-11-29 00:00:00,2024-11-30 18:00:00,0.868992114391568,0.9772279427662762,YES,0.13100788560843202,0.15075842857349547
Time Horizon,market_489,2025-09-02 00:00:00,2025-09-04 00:00:00,0.5456753717874144,0.08726926454890582,NO,-0.5456753717874144,-1.0
Time Horizon,market_493,2025-06-02 00:00:00,2025-06-03 00:00:00,0.7227622882932502,0.18232117757938635,NO,-0.7227622882932502,-1.0
Time Horizon,market_497,2024-11-26 00:00:00,2024-11-27 12:00:00,0.7654212881056065,0.1729316814244541,NO,-0.7654212881056065,-1.0
Time Horizon,market_499,2025-04-20 00:00:00,2025-04-21 06:00:00,0.9706261516876467,0.09070876419176749,NO,-0.9706261516876467,-1.0
Time Horizon,market_5,2025-01-06 00:00:00,2025-01-07 00:00:00,0.43398936042502534,0.8766744347427761,YES,-0.5660106395749747,-1.3042039533426693
Time Horizon,market_6,2025-01-03 00:00:00,2025-01-04 12:00:00,0.24290796641792833,0.01,NO,0.24290796641792833,1.0
Time Horizon,market_76,2024-11-30 00:00:00,2024-12-02 06:00:00,0.5008390893912401,0.05458078036020035,NO,-0.5008390893912401,-1.0
Time Horizon,market_78,2025-07-27 00:00:00,2025-07-28 12:00:00,0.8624494111760763,0.11277869985556535,NO,-0.8624494111760763,-1.0
Time Horizon,market_79,2025-09-11 00:00:00,2025-09-12 06:00:00,0.8043597611570441,0.9643459394322684,YES,0.1956402388429559,0.2432247960309875
Time Horizon,market_80,2025-12-15 00:00:00,2025-12-16 00:00:00,0.40045494125004666,0.7549424835942484,YES,-0.5995450587499533,-1.4971598474435943
Time Horizon,market_90,2025-09-24 00:00:00,2025-09-25 18:00:00,0.9863346093285754,0.05037350576357326,NO,-0.9863346093285754,-1.0
Time Horizon,market_91,2025-10-23 00:00:00,2025-10-24 00:00:00,0.15038945756845945,0.05656069312347443,NO,0.15038945756845945,1.0
Time Horizon,market_95,2024-12-08 00:00:00,2024-12-09 18:00:00,0.9502976282849275,0.99,YES,0.049702371715072524,0.05230190020022893
Time Horizon,market_98,2024-11-03 00:00:00,2024-11-04 12:00:00,0.49200800838036024,0.8465914769595888,YES,-0.5079919916196398,-1.0324872420103428
NO-Side Bias,market_1,2024-11-15 12:00:00,2024-11-21 12:00:00,0.1412135567193346,0.09179876950696304,NO,-0.1412135567193346,-1.0
NO-Side Bias,market_100,2025-10-31 06:00:00,2025-11-07 18:00:00,0.11780226517536192,0.05276292413168985,NO,-0.11780226517536192,-1.0
NO-Side Bias,market_103,2025-01-16 12:00:00,2025-01-18 18:00:00,0.0683996527066701,0.013911534116898966,NO,-0.0683996527066701,-1.0
NO-Side Bias,market_105,2025-02-13 18:00:00,2025-02-13 18:00:00,0.14710151785201098,0.14710151785201098,NO,-0.14710151785201098,-1.0
NO-Side Bias,market_106,2025-07-24 06:00:00,2025-07-26 00:00:00,0.14941138024692668,0.05408688630049287,NO,-0.14941138024692668,-1.0
NO-Side Bias,market_107,2025-11-18 18:00:00,2025-11-22 12:00:00,0.14791112042507046,0.01,NO,-0.14791112042507046,-1.0
NO-Side Bias,market_109,2026-02-04 18:00:00,2026-02-07 00:00:00,0.10919304494319564,0.09225712381377296,NO,-0.10919304494319564,-1.0
NO-Side Bias,market_112,2025-09-29 06:00:00,2025-09-29 18:00:00,0.12437225568977293,0.01,NO,-0.12437225568977293,-1.0
NO-Side Bias,market_118,2025-03-18 18:00:00,2025-03-18 18:00:00,0.13623523869342108,0.13623523869342108,NO,-0.13623523869342108,-1.0
NO-Side Bias,market_120,2025-03-30 00:00:00,2025-03-31 06:00:00,0.07417385871426915,0.016871127926064704,NO,-0.07417385871426915,-1.0
NO-Side Bias,market_124,2025-11-24 00:00:00,2025-11-26 06:00:00,0.13137624924067864,0.1334317075199359,NO,-0.13137624924067864,-1.0
NO-Side Bias,market_126,2025-06-23 18:00:00,2025-06-23 18:00:00,0.1450947214407528,0.1450947214407528,NO,-0.1450947214407528,-1.0
NO-Side Bias,market_127,2025-03-25 18:00:00,2025-04-08 18:00:00,0.1117996227245078,0.01,NO,-0.1117996227245078,-1.0
NO-Side Bias,market_129,2024-11-20 12:00:00,2024-11-21 12:00:00,0.02190425046362643,0.039341506358279064,NO,-0.02190425046362643,-1.0
NO-Side Bias,market_13,2025-05-24 00:00:00,2025-06-22 12:00:00,0.0812483022788499,0.04209869304351654,NO,-0.0812483022788499,-1.0
NO-Side Bias,market_130,2025-04-16 00:00:00,2025-04-17 18:00:00,0.1457178861730055,0.077242196070837,NO,-0.1457178861730055,-1.0
NO-Side Bias,market_131,2025-09-08 12:00:00,2025-09-11 06:00:00,0.14427089138217664,0.01,NO,-0.14427089138217664,-1.0
NO-Side Bias,market_132,2026-01-26 00:00:00,2026-02-01 18:00:00,0.1218230491192215,0.061246601557056794,NO,-0.1218230491192215,-1.0
NO-Side Bias,market_138,2025-08-26 18:00:00,2025-09-03 18:00:00,0.13436917289587103,0.02342125126064979,NO,-0.13436917289587103,-1.0
NO-Side Bias,market_139,2025-04-08 00:00:00,2025-04-18 12:00:00,0.135942036398029,0.1061493834332718,NO,-0.135942036398029,-1.0
NO-Side Bias,market_14,2025-12-21 00:00:00,2025-12-23 06:00:00,0.14076466220792333,0.059943465742654564,NO,-0.14076466220792333,-1.0
NO-Side Bias,market_142,2025-10-15 00:00:00,2025-10-17 18:00:00,0.05883711542984395,0.02177053115309751,NO,-0.05883711542984395,-1.0
NO-Side Bias,market_144,2026-01-22 18:00:00,2026-01-23 18:00:00,0.12016629940016071,0.01,NO,-0.12016629940016071,-1.0
NO-Side Bias,market_149,2025-04-09 12:00:00,2025-04-11 12:00:00,0.10075682348372648,0.01,NO,-0.10075682348372648,-1.0
NO-Side Bias,market_150,2025-12-22 12:00:00,2025-12-24 06:00:00,0.1410292438584266,0.040441950883832976,NO,-0.1410292438584266,-1.0
NO-Side Bias,market_152,2025-05-30 06:00:00,2025-05-31 06:00:00,0.03513798042317301,0.01,NO,-0.03513798042317301,-1.0
NO-Side Bias,market_154,2024-12-20 06:00:00,2025-01-03 00:00:00,0.13027354661338614,0.036283083344760915,NO,-0.13027354661338614,-1.0
NO-Side Bias,market_155,2025-09-15 00:00:00,2025-09-15 06:00:00,0.14170987026628593,0.20030198587119466,NO,-0.14170987026628593,-1.0
NO-Side Bias,market_157,2025-01-22 06:00:00,2025-01-22 06:00:00,0.06002325902908892,0.06002325902908892,NO,-0.06002325902908892,-1.0
NO-Side Bias,market_162,2025-12-29 18:00:00,2026-01-12 18:00:00,0.1307716263563058,0.05843735815481027,NO,-0.1307716263563058,-1.0
NO-Side Bias,market_163,2024-12-15 00:00:00,2024-12-19 18:00:00,0.06752010593163789,0.013190775340272909,NO,-0.06752010593163789,-1.0
NO-Side Bias,market_164,2025-06-10 00:00:00,2025-06-21 12:00:00,0.09400848289659358,0.06393168860455753,NO,-0.09400848289659358,-1.0
NO-Side Bias,market_168,2024-11-10 00:00:00,2024-11-18 12:00:00,0.03418399275386346,0.01,NO,-0.03418399275386346,-1.0
NO-Side Bias,market_169,2024-11-25 00:00:00,2024-12-07 00:00:00,0.0698474346703899,0.061870727949603924,NO,-0.0698474346703899,-1.0
NO-Side Bias,market_171,2025-02-23 00:00:00,2025-03-06 12:00:00,0.11823877192114515,0.99,YES,0.8817612280788548,7.457462672793252
NO-Side Bias,market_172,2025-12-31 00:00:00,2026-01-08 00:00:00,0.10045256258331783,0.12961230000745907,NO,-0.10045256258331783,-1.0
NO-Side Bias,market_173,2024-12-11 18:00:00,2024-12-12 00:00:00,0.14000891836595447,0.01,NO,-0.14000891836595447,-1.0
NO-Side Bias,market_174,2025-08-17 00:00:00,2025-08-19 12:00:00,0.14664497285061667,0.06556116938080078,NO,-0.14664497285061667,-1.0
NO-Side Bias,market_176,2025-03-19 00:00:00,2025-03-22 12:00:00,0.12095967280731487,0.01,NO,-0.12095967280731487,-1.0
NO-Side Bias,market_177,2024-11-21 12:00:00,2024-11-23 18:00:00,0.11751166510304333,0.16968521681618248,NO,-0.11751166510304333,-1.0
NO-Side Bias,market_178,2025-02-03 18:00:00,2025-02-06 00:00:00,0.14550387469994264,0.11786251904460206,NO,-0.14550387469994264,-1.0
NO-Side Bias,market_179,2025-10-13 12:00:00,2025-10-15 06:00:00,0.13225794784718145,0.01,NO,-0.13225794784718145,-1.0
NO-Side Bias,market_18,2025-05-25 00:00:00,2025-05-28 18:00:00,0.07239409204711889,0.02663621341524983,NO,-0.07239409204711889,-1.0
NO-Side Bias,market_186,2025-05-30 18:00:00,2025-06-01 12:00:00,0.14883248976416816,0.01,NO,-0.14883248976416816,-1.0
NO-Side Bias,market_187,2025-02-02 12:00:00,2025-02-03 12:00:00,0.11927841348480354,0.04957308575218412,NO,-0.11927841348480354,-1.0
NO-Side Bias,market_188,2025-03-22 00:00:00,2025-04-03 06:00:00,0.1314886861729793,0.9319601048235081,YES,0.8685113138270207,6.605217065477824
NO-Side Bias,market_19,2024-12-08 00:00:00,2024-12-08 06:00:00,0.09670118106376163,0.07644661938000942,NO,-0.09670118106376163,-1.0
NO-Side Bias,market_191,2025-01-28 06:00:00,2025-02-01 18:00:00,0.1281267806479935,0.044032612330095706,NO,-0.1281267806479935,-1.0
NO-Side Bias,market_193,2024-10-30 00:00:00,2024-11-10 18:00:00,0.041819009008648725,0.01,NO,-0.041819009008648725,-1.0
NO-Side Bias,market_194,2026-01-16 12:00:00,2026-01-17 06:00:00,0.1374279919800747,0.01,NO,-0.1374279919800747,-1.0
NO-Side Bias,market_196,2025-02-01 18:00:00,2025-02-01 18:00:00,0.1471047630235862,0.1471047630235862,NO,-0.1471047630235862,-1.0
NO-Side Bias,market_198,2025-10-19 12:00:00,2025-10-21 00:00:00,0.1384655208979426,0.08490850876802743,NO,-0.1384655208979426,-1.0
NO-Side Bias,market_2,2025-11-03 12:00:00,2025-11-05 12:00:00,0.13874218512888367,0.01,NO,-0.13874218512888367,-1.0
NO-Side Bias,market_200,2024-12-27 12:00:00,2024-12-28 18:00:00,0.04248505818309661,0.01,NO,-0.04248505818309661,-1.0
NO-Side Bias,market_202,2025-08-05 00:00:00,2025-08-05 18:00:00,0.12551244114787724,0.12353183269069931,NO,-0.12551244114787724,-1.0
NO-Side Bias,market_205,2025-10-28 06:00:00,2025-10-29 06:00:00,0.07346990060840349,0.09680078403153627,NO,-0.07346990060840349,-1.0
NO-Side Bias,market_207,2025-02-20 06:00:00,2025-02-22 18:00:00,0.10798767360506124,0.14878977923103842,NO,-0.10798767360506124,-1.0
NO-Side Bias,market_208,2024-10-19 00:00:00,2024-10-21 12:00:00,0.08386846590933827,0.033009397101043794,NO,-0.08386846590933827,-1.0
NO-Side Bias,market_209,2025-09-18 00:00:00,2025-09-18 12:00:00,0.12261208182475813,0.11022274915141161,NO,-0.12261208182475813,-1.0
NO-Side Bias,market_211,2025-10-07 12:00:00,2025-10-07 18:00:00,0.050312973519475335,0.09225857031887784,NO,-0.050312973519475335,-1.0
NO-Side Bias,market_215,2026-01-31 00:00:00,2026-02-04 00:00:00,0.11955695715396097,0.18351797009115017,NO,-0.11955695715396097,-1.0
NO-Side Bias,market_216,2025-09-15 18:00:00,2025-09-17 06:00:00,0.09647892507448358,0.14253403166732442,NO,-0.09647892507448358,-1.0
NO-Side Bias,market_219,2025-07-15 12:00:00,2025-07-15 12:00:00,0.05405834130928587,0.05405834130928587,NO,-0.05405834130928587,-1.0
NO-Side Bias,market_221,2025-12-20 06:00:00,2025-12-20 06:00:00,0.07117429926721365,0.07117429926721365,NO,-0.07117429926721365,-1.0
NO-Side Bias,market_222,2025-10-30 00:00:00,2025-11-02 06:00:00,0.07415870368276954,0.0697538294636614,NO,-0.07415870368276954,-1.0
NO-Side Bias,market_227,2025-01-29 00:00:00,2025-02-02 12:00:00,0.07039110822933226,0.07027447364051748,NO,-0.07039110822933226,-1.0
NO-Side Bias,market_228,2026-01-29 12:00:00,2026-02-02 00:00:00,0.1377827164491111,0.07445639499547596,NO,-0.1377827164491111,-1.0
NO-Side Bias,market_23,2025-12-22 12:00:00,2025-12-26 18:00:00,0.12037204327653822,0.05814527917726281,NO,-0.12037204327653822,-1.0
NO-Side Bias,market_232,2024-12-14 00:00:00,2024-12-14 06:00:00,0.018858559448248866,0.01,NO,-0.018858559448248866,-1.0
NO-Side Bias,market_233,2024-10-25 00:00:00,2024-10-29 18:00:00,0.08955943298524739,0.01,NO,-0.08955943298524739,-1.0
NO-Side Bias,market_235,2025-02-19 12:00:00,2025-02-21 18:00:00,0.11717709664163514,0.027292499041064823,NO,-0.11717709664163514,-1.0
NO-Side Bias,market_236,2025-11-29 06:00:00,2025-11-29 06:00:00,0.06882464000763983,0.06882464000763983,NO,-0.06882464000763983,-1.0
NO-Side Bias,market_237,2025-05-21 00:00:00,2025-05-21 18:00:00,0.030760478653520332,0.01,NO,-0.030760478653520332,-1.0
NO-Side Bias,market_238,2025-09-16 00:00:00,2025-09-16 12:00:00,0.11534888783223221,0.021367013636515775,NO,-0.11534888783223221,-1.0
NO-Side Bias,market_239,2025-09-07 12:00:00,2025-09-08 18:00:00,0.14304556991377684,0.013006312040981297,NO,-0.14304556991377684,-1.0
NO-Side Bias,market_24,2025-08-23 12:00:00,2025-08-24 00:00:00,0.09971940541464032,0.09308996957401125,NO,-0.09971940541464032,-1.0
NO-Side Bias,market_242,2025-01-20 00:00:00,2025-01-24 06:00:00,0.01,0.050839320789730184,NO,-0.01,-1.0
NO-Side Bias,market_247,2025-06-01 18:00:00,2025-06-02 06:00:00,0.036874993241481885,0.13261497243579798,NO,-0.036874993241481885,-1.0
NO-Side Bias,market_249,2025-01-09 06:00:00,2025-01-15 00:00:00,0.10594828822273601,0.1275988986693194,NO,-0.10594828822273601,-1.0
NO-Side Bias,market_251,2025-03-10 06:00:00,2025-03-10 18:00:00,0.12758278001174786,0.10138962013182995,NO,-0.12758278001174786,-1.0
NO-Side Bias,market_254,2025-12-26 06:00:00,2025-12-26 06:00:00,0.08939676719473427,0.08939676719473427,NO,-0.08939676719473427,-1.0
NO-Side Bias,market_255,2024-10-12 12:00:00,2024-10-22 12:00:00,0.14504012176825745,0.052347052407901835,NO,-0.14504012176825745,-1.0
NO-Side Bias,market_256,2025-11-30 00:00:00,2025-12-03 00:00:00,0.01,0.9258964745177354,YES,0.99,99.0
NO-Side Bias,market_257,2025-04-02 12:00:00,2025-04-06 06:00:00,0.1007354970535284,0.012648838565780477,NO,-0.1007354970535284,-1.0
NO-Side Bias,market_258,2025-07-08 06:00:00,2025-07-08 06:00:00,0.14312936959639166,0.14312936959639166,NO,-0.14312936959639166,-1.0
NO-Side Bias,market_261,2024-11-05 18:00:00,2024-11-06 12:00:00,0.1223517162368075,0.01,NO,-0.1223517162368075,-1.0
NO-Side Bias,market_263,2025-03-26 12:00:00,2025-03-27 00:00:00,0.1466296491593214,0.09994169643352785,NO,-0.1466296491593214,-1.0
NO-Side Bias,market_267,2025-01-05 12:00:00,2025-01-05 12:00:00,0.06254130772728035,0.06254130772728035,NO,-0.06254130772728035,-1.0
NO-Side Bias,market_268,2025-05-20 18:00:00,2025-05-23 00:00:00,0.1488467151644788,0.05914610915024744,NO,-0.1488467151644788,-1.0
NO-Side Bias,market_269,2024-10-29 18:00:00,2024-10-30 00:00:00,0.06783256535113169,0.01,NO,-0.06783256535113169,-1.0
NO-Side Bias,market_27,2025-03-02 12:00:00,2025-03-08 06:00:00,0.1368157086779311,0.041913265592703204,NO,-0.1368157086779311,-1.0
NO-Side Bias,market_271,2025-07-18 12:00:00,2025-07-18 18:00:00,0.059296785322213746,0.08536665837015961,NO,-0.059296785322213746,-1.0
NO-Side Bias,market_273,2025-09-09 18:00:00,2025-09-14 00:00:00,0.09368556723415157,0.15361478512654045,NO,-0.09368556723415157,-1.0
NO-Side Bias,market_274,2025-08-25 06:00:00,2025-08-25 06:00:00,0.1420435873081596,0.1420435873081596,NO,-0.1420435873081596,-1.0
NO-Side Bias,market_275,2025-03-29 00:00:00,2025-03-30 12:00:00,0.01,0.8487973914994356,YES,0.99,99.0
NO-Side Bias,market_277,2025-05-23 18:00:00,2025-05-27 00:00:00,0.12804943113692263,0.08792655979089489,NO,-0.12804943113692263,-1.0
NO-Side Bias,market_278,2024-11-02 00:00:00,2024-11-02 18:00:00,0.11471557804982083,0.09919236336761209,NO,-0.11471557804982083,-1.0
NO-Side Bias,market_28,2025-03-07 00:00:00,2025-04-03 18:00:00,0.036768905290958866,0.99,YES,0.9632310947090411,26.19689346437765
NO-Side Bias,market_280,2025-11-10 18:00:00,2025-11-13 00:00:00,0.13898056294492495,0.14086352598303484,NO,-0.13898056294492495,-1.0
NO-Side Bias,market_281,2025-03-11 06:00:00,2025-03-31 12:00:00,0.11581294641163026,0.99,YES,0.8841870535883698,7.634613236120701
NO-Side Bias,market_282,2025-04-09 00:00:00,2025-04-12 06:00:00,0.01,0.01969521819897146,NO,-0.01,-1.0
NO-Side Bias,market_284,2024-11-12 00:00:00,2024-11-29 00:00:00,0.01,0.01,NO,-0.01,-1.0
NO-Side Bias,market_286,2024-10-29 06:00:00,2024-10-30 12:00:00,0.14459636580614366,0.06615729733548778,NO,-0.14459636580614366,-1.0
NO-Side Bias,market_287,2025-08-29 18:00:00,2025-09-02 00:00:00,0.14682846165647562,0.01,NO,-0.14682846165647562,-1.0
NO-Side Bias,market_289,2025-02-07 06:00:00,2025-02-09 00:00:00,0.1299224487788241,0.05744714675287453,NO,-0.1299224487788241,-1.0
NO-Side Bias,market_29,2025-10-01 12:00:00,2025-10-26 06:00:00,0.10481027829830909,0.020587131252149008,NO,-0.10481027829830909,-1.0
NO-Side Bias,market_291,2026-01-24 00:00:00,2026-01-28 12:00:00,0.09513371432898324,0.057941084692607996,NO,-0.09513371432898324,-1.0
NO-Side Bias,market_292,2024-11-14 12:00:00,2024-11-17 06:00:00,0.11820431487870142,0.05021660395483572,NO,-0.11820431487870142,-1.0
NO-Side Bias,market_293,2026-01-07 18:00:00,2026-01-09 00:00:00,0.09798953847568091,0.030051453735805735,NO,-0.09798953847568091,-1.0
NO-Side Bias,market_294,2024-11-14 18:00:00,2024-11-15 06:00:00,0.09423797007891492,0.06863904244359899,NO,-0.09423797007891492,-1.0
NO-Side Bias,market_296,2025-10-14 00:00:00,2025-10-18 06:00:00,0.06458066075945605,0.9395299921873764,YES,0.935419339240544,14.484511744540763
NO-Side Bias,market_298,2025-07-02 18:00:00,2025-07-03 06:00:00,0.1173433563197935,0.11661665607931312,NO,-0.1173433563197935,-1.0
