index,strategy,market_id,entry_date,exit_date,entry_price,exit_price,outcome,pnl,roi,holding_days,roi_raw,roi_adj,daily_return,cumulative,peak,drawdown
1635,Whale Copy,market_129,2024-11-17 00:00:00,2024-11-21 12:00:00,0.5000621598390219,0.039341506358279,NO,-0.5000621598390219,-1.0,4.5,-1.0,-0.924411992701999,-0.43666425349241444,1.560421318014384e-48,647.6300835912084,-1.0
1234,News Mean Reversion,market_121,2024-11-17 00:00:00,2024-11-18 00:00:00,0.7439881277008522,0.7336018793876372,profit,0.0103862483132149,0.0139602339425921,1.0,0.013960233942591988,-0.05262846006249038,-0.052628460062490334,1.4782987469986056e-48,647.6300835912084,-1.0
19,Trend Filter,market_121,2024-11-17 00:00:00,2024-11-19 06:00:00,0.7439881277008522,0.99,YES,0.2560118722991478,0.3441074699542608,2.25,0.34410746995426084,0.2784833993623763,0.11537277962003767,1.8899804073359187e-48,647.6300835912084,-1.0
742,Expert Fade,market_121,2024-11-17 12:00:00,2024-11-19 06:00:00,0.882057138846267,0.99,YES,-0.1179428611537329,-0.1337134024083774,1.75,-0.13371340240837737,0.07836151276138008,0.0440528962134501,2.0380821311441307e-48,647.6300835912084,-1.0
1930,Whale Copy,market_452,2024-11-17 18:00:00,2024-11-19 06:00:00,0.1679750932688027,0.0464223107706526,NO,0.1679750932688027,1.0,1.5,1.0,-0.7344735631492779,-0.5868841621481068,5.411646862918271e-49,647.6300835912084,-1.0
1055,Expert Fade,market_418,2024-11-18 00:00:00,2024-11-22 00:00:00,0.8655757793097782,0.99,YES,-0.1344242206902217,-0.1553003490894967,4.0,-0.15530034908949666,0.09889450851630358,0.023856285473699224,5.946829019690369e-49,647.6300835912084,-1.0
1063,Expert Fade,market_425,2024-11-18 00:00:00,2024-11-18 00:00:00,0.923194149392403,0.923194149392403,YES,-0.076805850607597,-0.0831957726965086,0.0,-0.08319577269650864,-0.039215686274509824,0.0,5.713620038526041e-49,647.6300835912084,-1.0
1629,Whale Copy,market_121,2024-11-18 00:00:00,2024-11-19 06:00:00,0.7336018793876372,0.99,YES,0.2663981206123628,0.3631371839378798,1.25,0.36313718393787986,0.2965840155456187,0.23095033429137124,7.408188412854007e-49,647.6300835912084,-1.0
1828,Whale Copy,market_347,2024-11-18 06:00:00,2024-11-27 00:00:00,0.4348267613015741,0.9037993997352778,YES,-0.5651732386984258,-1.2997664564312543,8.75,-1.2997664564312543,0.9970166588204086,0.08225433916297242,1.4794275672149773e-48,647.6300835912084,-1.0
74,Trend Filter,market_189,2024-11-19 00:00:00,2024-11-23 12:00:00,0.4433629118247127,0.99,YES,0.5566370881752873,1.255488615149114,4.5,1.255488615149114,1.1453677004094804,0.18486003979197152,3.173916117798388e-48,647.6300835912084,-1.0
1262,News Mean Reversion,market_153,2024-11-20 06:00:00,2024-11-21 06:00:00,0.2013476653559199,0.3388142096353972,profit,0.1374665442794773,0.6827322484046651,1.0,0.6827322484046651,0.6167427484672272,0.6167427484672272,5.131405867693797e-48,647.6300835912084,-1.0
1293,News Mean Reversion,market_189,2024-11-20 06:00:00,2024-11-21 06:00:00,0.6863176765582996,0.6642638850394914,profit,0.0220537915188081,0.0321335035830667,1.0,0.03213350358306665,-0.07008905246216215,-0.07008905246216213,4.7717504926283604e-48,647.6300835912084,-1.0
750,Expert Fade,market_129,2024-11-20 12:00:00,2024-11-21 12:00:00,0.0219042504636264,0.039341506358279,NO,-0.0219042504636264,-1.0,1.0,-1.0,0.7256332167189921,0.7256332167189921,8.234291151974713e-48,647.6300835912084,-1.0
473,NO-Side Bias,market_129,2024-11-20 12:00:00,2024-11-21 12:00:00,0.0219042504636264,0.039341506358279,NO,-0.0219042504636264,-1.0,1.0,-1.0,0.7256332167189921,0.7256332167189921,1.4209366327982858e-47,647.6300835912084,-1.0
1203,Pairs Trading,market_461-market_234,2024-11-21 00:00:00,2024-11-28 00:00:00,0.5,0.6861977484100692,YES,0.1861977484100691,0.3723954968201383,7.0,0.3723954968201382,0.3185760655722897,0.040298288629982304,1.8736130347027008e-47,647.6300835912084,-1.0
47,Trend Filter,market_153,2024-11-21 00:00:00,2024-11-27 18:00:00,0.4035963049020292,0.9207163712867064,YES,0.5964036950979708,1.47772337817301,6.75,1.4777233781730101,1.1918184982819802,0.12328398893497661,4.106619708083617e-47,647.6300835912084,-1.0
1690,Whale Copy,market_189,2024-11-21 12:00:00,2024-11-23 12:00:00,0.6910573596544837,0.99,YES,0.3089426403455163,0.4470578831545649,2.0,0.44705788315456485,0.376407410035842,0.17320390812332453,5.652381796405517e-47,647.6300835912084,-1.0
499,NO-Side Bias,market_177,2024-11-21 12:00:00,2024-11-23 18:00:00,0.1175116651030433,0.1696852168161824,NO,-0.1175116651030433,-1.0,2.25,-1.0,0.3873592416985899,0.15663167271584233,7.841884122852071e-47,647.6300835912084,-1.0
1658,Whale Copy,market_153,2024-11-21 12:00:00,2024-11-27 18:00:00,0.2705089961395214,0.9207163712867064,YES,-0.7294910038604786,-2.696734727018936,6.25,-2.696734727018936,2.2701679409813917,0.2087353100112901,2.5644278055441823e-46,647.6300835912084,-1.0
1158,Expert Fade,market_64,2024-11-22 06:00:00,2024-11-29 18:00:00,0.1237603738022964,0.0384008957518315,NO,-0.1237603738022964,-1.0,7.5,-1.0,-0.701883752142619,-0.14902248278221386,7.644975952899691e-47,647.6300835912084,-1.0
694,NO-Side Bias,market_64,2024-11-22 06:00:00,2024-11-29 18:00:00,0.1237603738022964,0.0384008957518315,NO,-0.1237603738022964,-1.0,7.5,-1.0,-0.701883752142619,-0.14902248278221386,2.279091546038362e-47,647.6300835912084,-1.0
810,Expert Fade,market_189,2024-11-23 00:00:00,2024-11-23 12:00:00,0.8528371626720253,0.99,YES,-0.1471628373279747,-0.1725567831341902,0.5,-0.17255678313419012,0.11530842254587376,0.24391287740176537,2.541889997049682e-47,647.6300835912084,-1.0
1430,News Mean Reversion,market_352,2024-11-24 18:00:00,2024-11-25 18:00:00,0.5276226387167944,0.3901279942701451,profit,0.1374946444466492,0.2605927690689,1.0,0.2605927690688999,-0.2895891310661981,-0.2895891310661981,1.8057862815382036e-47,647.6300835912084,-1.0
493,NO-Side Bias,market_169,2024-11-25 00:00:00,2024-12-07 00:00:00,0.0698474346703899,0.0618707279496039,NO,-0.0698474346703899,-1.0,12.0,-1.0,-0.1489390387309859,-0.013349389075198559,1.536834208612302e-47,647.6300835912084,-1.0
790,Expert Fade,market_169,2024-11-25 00:00:00,2024-12-07 00:00:00,0.0698474346703899,0.0618707279496039,NO,-0.0698474346703899,-1.0,12.0,-1.0,-0.1489390387309859,-0.013349389075198559,1.3079395988926902e-47,647.6300835912084,-1.0
1834,Whale Copy,market_352,2024-11-25 06:00:00,2024-12-01 18:00:00,0.3011250762211771,0.0161721419564714,NO,0.3011250762211771,1.0,6.5,1.0,-0.9484003773245807,-0.36620965443597553,6.748918978510207e-49,647.6300835912084,-1.0
357,Time Horizon,market_102,2024-11-26 00:00:00,2024-11-27 06:00:00,0.99,0.2969772267736654,NO,-0.99,-1.0,1.25,-1.0,-0.7117868070526915,-0.6303667035694989,1.9451274877391145e-49,647.6300835912084,-1.0
722,Expert Fade,market_102,2024-11-26 00:00:00,2024-11-27 06:00:00,0.99,0.2969772267736654,NO,0.99,1.0,1.25,1.0,-0.7117868070526915,-0.6303667035694989,5.606114039308669e-50,647.6300835912084,-1.0
448,Time Horizon,market_497,2024-11-26 00:00:00,2024-11-27 12:00:00,0.7654212881056065,0.1729316814244541,NO,-0.7654212881056065,-1.0,1.5,-1.0,-0.7829299374857924,-0.6388120211775775,1.2169195249745094e-50,647.6300835912084,-1.0
1277,News Mean Reversion,market_169,2024-11-26 00:00:00,2024-11-27 00:00:00,0.01,0.0272851066793771,profit,0.0172851066793771,1.728510667937717,1.0,1.72851066793771,1.6215102495872113,1.6215102495872111,3.1901670076434765e-50,647.6300835912084,-1.0
213,Trend Filter,market_374,2024-11-26 06:00:00,2024-12-12 12:00:00,0.5653141203351806,0.99,YES,0.4346858796648194,0.7689280420009492,16.25,0.7689280420009492,0.6825627317150205,0.03253771531209648,5.36765611500774e-50,647.6300835912084,-1.0
1451,News Mean Reversion,market_374,2024-11-26 06:00:00,2024-11-27 06:00:00,0.5653141203351806,0.5507482304810087,profit,0.0145658898541718,0.0257660110197416,1.0,0.025766011019741613,-0.0639712654895557,-0.06397126548955567,5.024280360617943e-50,647.6300835912084,-1.0
774,Expert Fade,market_153,2024-11-26 12:00:00,2024-11-27 18:00:00,0.8736168666923525,0.9207163712867064,YES,-0.1263831333076475,-0.1446665444843727,1.25,-0.1446665444843727,0.01258329669365296,0.01005403352652956,5.087502371067693e-50,647.6300835912084,-1.0
194,Trend Filter,market_352,2024-11-27 06:00:00,2024-12-01 18:00:00,0.3259491579833992,0.0161721419564714,NO,-0.3259491579833992,-1.0,4.5,-1.0,-0.9523301719591772,-0.4915171001532068,2.4252036318607498e-51,647.6300835912084,-1.0
61,Trend Filter,market_169,2024-11-27 12:00:00,2024-12-07 00:00:00,0.0809797522259303,0.0618707279496039,NO,-0.0809797522259303,-1.0,9.5,-1.0,-0.26593471505186767,-0.03201905301243546,1.7802577950791068e-51,647.6300835912084,-1.0
812,Expert Fade,market_190,2024-11-28 00:00:00,2024-11-29 00:00:00,0.901732488391566,0.9455181593435364,YES,-0.0982675116084339,-0.1089763459490244,1.0,-0.10897634594902438,0.007437380303625186,0.007437380303625174,1.7934982493396033e-51,647.6300835912084,-1.0
377,Time Horizon,market_190,2024-11-28 00:00:00,2024-11-29 00:00:00,0.901732488391566,0.9455181593435364,YES,0.0982675116084339,0.1089763459490244,1.0,0.10897634594902438,0.007437380303625186,0.007437380303625174,1.8068371778938277e-51,647.6300835912084,-1.0
1479,News Mean Reversion,market_404,2024-11-28 00:00:00,2024-11-29 00:00:00,0.4272872521529728,0.6340860672591597,profit,0.2067988151061868,0.4839807742079582,1.0,0.48398077420795815,0.425785449729215,0.42578544972921506,2.576162158270817e-51,647.6300835912084,-1.0
610,NO-Side Bias,market_359,2024-11-28 00:00:00,2024-12-01 06:00:00,0.01,0.977964093577065,YES,0.99,99.0,3.25,99.0,92.96125604956114,3.0463288307811016,2.4205943217847428e-49,647.6300835912084,-1.0
991,Expert Fade,market_359,2024-11-28 00:00:00,2024-12-01 06:00:00,0.01,0.977964093577065,YES,0.99,99.0,3.25,99.0,92.96125604956114,3.0463288307811016,2.2744208286133e-47,647.6300835912084,-1.0
1436,News Mean Reversion,market_359,2024-11-28 06:00:00,2024-11-29 06:00:00,0.2293414067451511,0.3930302236407547,loss,-0.1636888168956035,-0.7137342498186466,1.0,-0.7137342498186465,0.6465289851198763,0.6465289851198763,3.7448998186721655e-47,647.6300835912084,-1.0
1884,Whale Copy,market_404,2024-11-28 12:00:00,2024-12-02 18:00:00,0.6431850242309309,0.955617392928717,YES,0.356814975769069,0.5547625680428735,4.25,0.5547625680428734,0.4274931263317273,0.0873525041744383,5.345818749955448e-47,647.6300835912084,-1.0
236,Trend Filter,market_404,2024-11-28 12:00:00,2024-12-02 18:00:00,0.6431850242309309,0.955617392928717,YES,0.356814975769069,0.5547625680428735,4.25,0.5547625680428734,0.4274931263317273,0.0873525041744383,7.63111952017667e-47,647.6300835912084,-1.0
1856,Whale Copy,market_374,2024-11-28 18:00:00,2024-12-12 12:00:00,0.7116621516570178,0.99,YES,0.2883378483429821,0.4051611395542434,13.75,0.4051611395542433,0.336556213328948,0.02132204834389584,1.0199420209347948e-46,647.6300835912084,-1.0
1130,Expert Fade,market_487,2024-11-29 00:00:00,2024-11-30 18:00:00,0.868992114391568,0.9772279427662762,YES,-0.131007885608432,-0.1507584285734954,1.75,-0.15075842857349545,0.08045316268658147,0.045209617406259506,1.1019995822759424e-46,647.6300835912084,-1.0
198,Trend Filter,market_359,2024-11-29 00:00:00,2024-12-01 06:00:00,0.2353725790945912,0.977964093577065,YES,0.7646274209054088,3.2485832625308557,2.25,3.2485832625308553,2.9920221977854156,0.8501070819608176,4.399206794395818e-46,647.6300835912084,-1.0
445,Time Horizon,market_487,2024-11-29 00:00:00,2024-11-30 18:00:00,0.868992114391568,0.9772279427662762,YES,0.131007885608432,0.1507584285734954,1.75,0.15075842857349545,0.08045316268658147,0.045209617406259506,4.753136894317259e-46,647.6300835912084,-1.0
984,Expert Fade,market_352,2024-11-29 06:00:00,2024-12-01 18:00:00,0.1348496155118934,0.0161721419564714,NO,-0.1348496155118934,-1.0,2.5,-1.0,-0.8847757907789573,-0.5786747428670108,5.476764399670691e-47,647.6300835912084,-1.0
606,NO-Side Bias,market_352,2024-11-29 06:00:00,2024-12-01 18:00:00,0.1348496155118934,0.0161721419564714,NO,-0.1348496155118934,-1.0,2.5,-1.0,-0.8847757907789573,-0.5786747428670108,6.31055847042014e-48,647.6300835912084,-1.0
1674,Whale Copy,market_169,2024-11-29 12:00:00,2024-12-07 00:00:00,0.0121702541554198,0.0618707279496039,NO,0.0121702541554198,1.0,7.5,1.0,3.884402916621441,0.23549653265772186,3.0823310198430274e-47,647.6300835912084,-1.0
970,Expert Fade,market_34,2024-11-30 00:00:00,2024-12-04 00:00:00,0.8678237064570705,0.99,YES,-0.1321762935429294,-0.1523077700683531,4.0,-0.15230777006835303,0.0960480377650158,0.023192615723445442,3.3783828660411897e-47,647.6300835912084,-1.0
452,Time Horizon,market_76,2024-11-30 00:00:00,2024-12-02 06:00:00,0.5008390893912401,0.0545807803602003,NO,-0.5008390893912401,-1.0,2.25,-1.0,-0.8952949985099666,-0.6331994588756404,3.53733583022746e-48,647.6300835912084,-1.0
1417,News Mean Reversion,market_34,2024-11-30 06:00:00,2024-12-01 06:00:00,0.99,0.9014272741613394,profit,0.0885727258386606,0.0894673998370309,1.0,0.08946739983703092,-0.1251745606277357,-0.1251745606277357,3.094551371885991e-48,647.6300835912084,-1.0
1591,News Mean Reversion,market_76,2024-11-30 06:00:00,2024-12-01 06:00:00,0.2886573768617808,0.3104448466894099,profit,0.021787469827629,0.0754786524581413,1.0,0.07547865245814106,0.033303019028410534,0.033303019028410485,3.197609275108304e-48,647.6300835912084,-1.0
1840,Whale Copy,market_359,2024-11-30 12:00:00,2024-12-01 06:00:00,0.7675321170912335,0.977964093577065,YES,0.2324678829087665,0.3028770754112091,0.75,0.3028770754112091,0.22419966483816006,0.30959298990179307,3.9145122028709775e-48,647.6300835912084,-1.0
1040,Expert Fade,market_404,2024-12-01 00:00:00,2024-12-02 18:00:00,0.8687572477107166,0.955617392928717,YES,-0.1312427522892834,-0.1510695336759772,1.75,-0.15106953367597722,0.056845515209891194,0.03209782339955325,4.137034665838585e-48,647.6300835912084,-1.0
183,Trend Filter,market_34,2024-12-01 00:00:00,2024-12-04 00:00:00,0.9609392294321606,0.99,YES,0.0390607705678394,0.0406485336132246,3.0,0.04064853361322468,-0.010159600674950474,-0.003398067340966038,4.095004045655238e-48,647.6300835912084,-1.0
1996,Whale Copy,market_76,2024-12-01 00:00:00,2024-12-02 06:00:00,0.2086371909793627,0.0545807803602003,NO,0.2086371909793627,1.0,1.25,1.0,-0.7486528774912241,-0.6687017558743846,1.02926748353724e-48,647.6300835912084,-1.0
338,Trend Filter,market_76,2024-12-01 06:00:00,2024-12-02 06:00:00,0.3104448466894099,0.0545807803602003,NO,-0.3104448466894099,-1.0,1.0,-1.0,-0.8310799545870972,-0.8310799545870972,1.738639100611348e-49,647.6300835912084,-1.0
1463,News Mean Reversion,market_389,2024-12-01 06:00:00,2024-12-02 06:00:00,0.5099272030442404,0.59726460358109,profit,0.0873374005368495,0.1712742525118283,1.0,0.17127425251182815,0.1253419288839135,0.1253419288839135,1.956563479114967e-49,647.6300835912084,-1.0
702,NO-Side Bias,market_76,2024-12-01 12:00:00,2024-12-02 06:00:00,0.1459235823827501,0.0545807803602003,NO,-0.1459235823827501,-1.0,0.75,-1.0,-0.6406313719503652,-0.7445023663375246,7.031275331815659e-50,647.6300835912084,-1.0
1171,Expert Fade,market_76,2024-12-01 12:00:00,2024-12-02 06:00:00,0.1459235823827501,0.0545807803602003,NO,-0.1459235823827501,-1.0,0.75,-1.0,-0.6406313719503652,-0.7445023663375246,2.526819769433834e-50,647.6300835912084,-1.0
1821,Whale Copy,market_34,2024-12-01 18:00:00,2024-12-04 00:00:00,0.9371382298978264,0.99,YES,0.0628617701021736,0.0670784395478426,2.25,0.06707843954784264,0.014979903969918532,0.006630244844336275,2.5646712869292444e-50,647.6300835912084,-1.0
806,Expert Fade,market_185,2024-12-02 00:00:00,2024-12-02 18:00:00,0.8809751508066941,0.99,YES,-0.1190248491933059,-0.1351057962126592,0.75,-0.13510579621265917,0.07968592498580575,0.10763478569643059,2.769039490712738e-50,647.6300835912084,-1.0
223,Trend Filter,market_389,2024-12-02 06:00:00,2024-12-05 12:00:00,0.59726460358109,0.9583157276091154,YES,0.40273539641891,0.6742997894135727,3.25,0.6742997894135727,0.5415859455971604,0.14244743882944655,4.2687123616862758e-50,647.6300835912084,-1.0
398,Time Horizon,market_265,2024-12-03 00:00:00,2024-12-04 06:00:00,0.4401755857644643,0.9121943931067504,YES,-0.5598244142355357,-1.2718206832468326,1.25,-1.2718206832468326,0.9910737721702677,0.7348817609613985,8.499321224292545e-50,647.6300835912084,-1.0
594,NO-Side Bias,market_332,2024-12-03 00:00:00,2024-12-16 06:00:00,0.0722934070203775,0.892898504302088,YES,0.9277065929796224,12.832520021059844,13.25,12.832520021059842,10.866682067433688,0.2052619804704805,1.0085874275767088e-48,647.6300835912084,-1.0
963,Expert Fade,market_332,2024-12-03 00:00:00,2024-12-16 06:00:00,0.0722934070203775,0.892898504302088,YES,0.9277065929796224,12.832520021059844,13.25,12.832520021059842,10.866682067433688,0.2052619804704805,1.1968586340263604e-47,647.6300835912084,-1.0
179,Trend Filter,market_332,2024-12-04 00:00:00,2024-12-16 06:00:00,0.1209319395415484,0.892898504302088,YES,0.8790680604584515,7.269114047049835,12.25,7.2691140470498405,6.093931346297945,0.1734380368897488,8.490432981006939e-47,647.6300835912084,-1.0
891,Expert Fade,market_265,2024-12-04 06:00:00,2024-12-04 06:00:00,0.9121943931067504,0.9121943931067504,YES,-0.0878056068932495,-0.0962575604024503,0.0,-0.09625756040245027,-0.03921568627450988,0.0,8.157474824889019e-47,647.6300835912084,-1.0
1868,Whale Copy,market_389,2024-12-04 12:00:00,2024-12-05 12:00:00,0.8279923096820727,0.9583157276091154,YES,0.1720076903179273,0.2077406858814591,1.0,0.2077406858814591,0.11200878065740208,0.11200878065740216,9.071183633268293e-47,647.6300835912084,-1.0
1023,Expert Fade,market_389,2024-12-04 18:00:00,2024-12-05 12:00:00,0.9127216323187606,0.9583157276091154,YES,-0.0872783676812394,-0.0956243005433207,0.75,-0.09562430054332068,0.008779332143306333,0.011722871045893424,9.150822567317679e-47,647.6300835912084,-1.0
1154,Expert Fade,market_60,2024-12-06 00:00:00,2024-12-13 00:00:00,0.8636123000831263,0.1415744770055241,NO,0.8636123000831263,1.0,7.0,1.0,-0.8424958320791576,-0.23205974119018236,1.441292694256638e-47,647.6300835912084,-1.0
1008,Expert Fade,market_374,2024-12-06 18:00:00,2024-12-12 12:00:00,0.8797006242202003,0.99,YES,-0.1202993757797996,-0.136750358551169,5.75,-0.13675035855116902,0.08125019398661189,0.013678437347296235,1.5583980052564764e-47,647.6300835912084,-1.0
358,Time Horizon,market_104,2024-12-07 00:00:00,2024-12-09 00:00:00,0.9003723401801809,0.99,YES,0.0996276598198191,0.1106516219721741,2.0,0.11065162197217408,0.056425689840591396,0.027825709855805902,1.6463316877492748e-47,647.6300835912084,-1.0
1815,Whale Copy,market_332,2024-12-07 00:00:00,2024-12-16 06:00:00,0.3062906942351363,0.892898504302088,YES,-0.6937093057648638,-2.2648722890428727,9.25,-2.2648722890428727,1.800878031324746,0.11777947170037173,4.611174256490736e-47,647.6300835912084,-1.0
376,Time Horizon,market_19,2024-12-07 00:00:00,2024-12-08 06:00:00,0.3515196962210252,0.0764466193800094,NO,0.3515196962210252,1.0,1.25,1.0,-0.7910537772783187,-0.7142227718243263,9.634874432051964e-48,647.6300835912084,-1.0
379,Time Horizon,market_204,2024-12-07 00:00:00,2024-12-08 00:00:00,0.4590860475205943,0.1656068004550812,NO,0.4590860475205943,1.0,1.0,1.0,-0.6534148293488016,-0.6534148293488016,3.3393045992355986e-48,647.6300835912084,-1.0
724,Expert Fade,market_104,2024-12-07 00:00:00,2024-12-09 00:00:00,0.9003723401801809,0.99,YES,-0.0996276598198191,-0.1106516219721741,2.0,-0.11065162197217408,0.056425689840591396,0.027825709855805902,3.527727164835327e-48,647.6300835912084,-1.0
951,Expert Fade,market_320,2024-12-07 00:00:00,2024-12-16 06:00:00,0.0824810075433516,0.01,NO,-0.0824810075433516,-1.0,9.25,-1.0,-0.8835144789883287,-0.20739569537969205,4.109291367828691e-49,647.6300835912084,-1.0
586,NO-Side Bias,market_320,2024-12-07 00:00:00,2024-12-16 06:00:00,0.0824810075433516,0.01,NO,-0.0824810075433516,-1.0,9.25,-1.0,-0.8835144789883287,-0.20739569537969205,4.786729459702885e-50,647.6300835912084,-1.0
1807,Whale Copy,market_320,2024-12-07 06:00:00,2024-12-16 06:00:00,0.1101702406015013,0.01,NO,0.1101702406015013,1.0,9.0,1.0,-0.9127909398690741,-0.2374213837542828,4.174461772817033e-51,647.6300835912084,-1.0
1190,Expert Fade,market_95,2024-12-08 00:00:00,2024-12-09 18:00:00,0.9502976282849276,0.99,YES,-0.0497023717150725,-0.0523019002002289,1.75,-0.0523019002002289,0.0009248074257469547,0.0005283567054465976,4.1783223460630305e-51,647.6300835912084,-1.0
811,Expert Fade,market_19,2024-12-08 00:00:00,2024-12-08 06:00:00,0.0967011810637616,0.0764466193800094,NO,-0.0967011810637616,-1.0,0.25,-1.0,-0.2404569217285318,-0.6671798274415869,3.1736158167391766e-51,647.6300835912084,-1.0
1979,Whale Copy,market_60,2024-12-08 00:00:00,2024-12-13 00:00:00,0.6154963504036993,0.1415744770055241,NO,-0.6154963504036993,-1.0,5.0,-1.0,-0.7790035040149603,-0.2606040327451251,7.01357975102058e-52,647.6300835912084,-1.0
1403,News Mean Reversion,market_320,2024-12-08 00:00:00,2024-12-09 00:00:00,0.01,0.0168901756136805,profit,0.0068901756136805,0.6890175613680578,1.0,0.6890175613680499,0.6227815785693027,0.6227815785693027,1.1381508019782872e-51,647.6300835912084,-1.0
506,NO-Side Bias,market_19,2024-12-08 00:00:00,2024-12-08 06:00:00,0.0967011810637616,0.0764466193800094,NO,-0.0967011810637616,-1.0,0.25,-1.0,-0.2404569217285318,-0.6671798274415869,8.644745636717285e-52,647.6300835912084,-1.0
458,Time Horizon,market_95,2024-12-08 00:00:00,2024-12-09 18:00:00,0.9502976282849276,0.99,YES,0.0497023717150725,0.0523019002002289,1.75,0.0523019002002289,0.0009248074257469547,0.0005283567054465976,8.652740361675814e-52,647.6300835912084,-1.0
1411,News Mean Reversion,market_332,2024-12-08 12:00:00,2024-12-09 12:00:00,0.4749229720897497,0.4995971655419269,loss,-0.0246741934521771,-0.0519540955107016,1.0,-0.05195409551070154,0.01070099372596835,0.010700993725968333,8.745333281998539e-52,647.6300835912084,-1.0
1574,News Mean Reversion,market_60,2024-12-08 12:00:00,2024-12-09 12:00:00,0.4993703013387575,0.4644416570538708,loss,-0.0349286442848866,-0.0699453775910316,1.0,-0.06994537759103156,-0.10641810788157953,-0.10641810788157957,7.81467146133445e-52,647.6300835912084,-1.0
172,Trend Filter,market_320,2024-12-09 06:00:00,2024-12-16 06:00:00,0.0657433403110515,0.01,NO,-0.0657433403110515,-1.0,7.0,-1.0,-0.853858305772154,-0.24023021251008225,1.1420493271934132e-52,647.6300835912084,-1.0
1678,Whale Copy,market_173,2024-12-10 06:00:00,2024-12-12 00:00:00,0.4565647152444583,0.01,NO,0.4565647152444583,1.0,1.75,1.0,-0.9789562293877428,-0.8899006155432391,2.40330240693408e-54,647.6300835912084,-1.0
1281,News Mean Reversion,market_173,2024-12-10 18:00:00,2024-12-11 18:00:00,0.2273700510739615,0.1400089183659544,loss,-0.087361132708007,-0.3842244495058375,1.0,-0.38422444950583745,-0.40837251030953053,-0.4083725103095306,1.421859769981473e-54,647.6300835912084,-1.0
314,Trend Filter,market_52,2024-12-11 00:00:00,2024-12-16 06:00:00,0.6993558247999291,0.99,YES,0.3006441752000709,0.4298872827520652,5.25,0.4298872827520652,0.36007513894711135,0.06032878823502319,1.9338361242208595e-54,647.6300835912084,-1.0
1971,Whale Copy,market_52,2024-12-11 06:00:00,2024-12-16 06:00:00,0.7193378475410385,0.99,YES,0.2806621524589615,0.3901673649153427,5.0,0.39016736491534265,0.32229448768712293,0.057464112474589824,2.557100847147473e-54,647.6300835912084,-1.0
1426,News Mean Reversion,market_349,2024-12-11 12:00:00,2024-12-12 12:00:00,0.5638347679264235,0.4394460736090544,loss,-0.1243886943173691,-0.2206119618604309,1.0,-0.22061196186043097,-0.251176198650218,-0.251176198650218,1.9148179767957187e-54,647.6300835912084,-1.0
1566,News Mean Reversion,market_52,2024-12-11 12:00:00,2024-12-12 12:00:00,0.6084967089918463,0.7700076089890572,profit,0.1615108999972109,0.2654260863050536,1.0,0.26542608630505365,0.21580153390093385,0.21580153390093382,2.3280386333293175e-54,647.6300835912084,-1.0
794,Expert Fade,market_173,2024-12-11 18:00:00,2024-12-12 00:00:00,0.1400089183659544,0.01,NO,-0.1400089183659544,-1.0,0.25,-1.0,-0.9313769204891507,-0.9999778241225066,1.5975718023928679e-55,647.6300835912084,-1.0
496,NO-Side Bias,market_173,2024-12-11 18:00:00,2024-12-12 00:00:00,0.1400089183659544,0.01,NO,-0.1400089183659544,-1.0,0.25,-1.0,-0.9313769204891507,-0.9999778241225066,1.0963029681989665e-56,647.6300835912084,-1.0
691,NO-Side Bias,market_60,2024-12-12 06:00:00,2024-12-13 00:00:00,0.1376923697773968,0.1415744770055241,NO,-0.1376923697773968,-1.0,0.75,-1.0,-0.012127273641224113,-0.016136927270499757,1.0830078021099314e-56,647.6300835912084,-1.0
1330,News Mean Reversion,market_232,2024-12-12 06:00:00,2024-12-13 06:00:00,0.3686997128602725,0.2395518047704612,loss,-0.1291479080898112,-0.3502793834253808,1.0,-0.3502793834253808,-0.3757586232910524,-0.37575862329105236,6.760582813756351e-57,647.6300835912084,-1.0
1730,Whale Copy,market_232,2024-12-12 12:00:00,2024-12-14 06:00:00,0.4575153608286325,0.01,NO,0.4575153608286325,1.0,1.75,1.0,-0.9789999550619382,-0.8900313991519477,1.4197254289637198e-58,647.6300835912084,-1.0
1205,Pairs Trading,market_178-market_136,2024-12-13 00:00:00,2024-12-20 00:00:00,0.5,0.3173448593010186,NO,-0.1826551406989814,-0.3653102813979628,7.0,-0.3653102813979628,-0.3902000742843173,-0.06822193818063316,8.657484611187422e-59,647.6300835912084,-1.0
1830,Whale Copy,market_349,2024-12-13 06:00:00,2024-12-14 06:00:00,0.3806235935372832,0.0102494814044718,NO,0.3806235935372832,1.0,1.0,1.0,-0.9741278756113866,-0.9741278756113866,2.2398751875314743e-60,647.6300835912084,-1.0
528,NO-Side Bias,market_232,2024-12-14 00:00:00,2024-12-14 06:00:00,0.0188585594482488,0.01,NO,-0.0188585594482488,-1.0,0.25,-1.0,-0.49053143939119465,-0.9326295334159699,1.1411459877350382e-60,647.6300835912084,-1.0
856,Expert Fade,market_232,2024-12-14 00:00:00,2024-12-14 06:00:00,0.0188585594482488,0.01,NO,-0.0188585594482488,-1.0,0.25,-1.0,-0.49053143939119465,-0.9326295334159699,5.813780038158834e-61,647.6300835912084,-1.0
